,location,total_sqft,bath,price,size_bhk,price_per_sqft
393,Ambalipura,1150.0,2.0,8000000.0,2,6957.0
394,Ambalipura,1250.0,2.0,6625000.0,2,5300.0
395,Ambalipura,1332.0,2.0,7900000.0,2,5931.0
396,Ambalipura,1730.0,3.0,12000000.0,3,6937.0
397,Ambalipura,3500.0,3.0,19800000.0,3,5658.0
398,Ambalipura,1230.0,2.0,6625000.0,2,5387.0
399,Ambalipura,1351.0,2.0,7700000.0,2,5700.0
400,Ambalipura,2550.0,4.0,14900000.0,4,5844.0
401,Ambalipura,1817.0,3.0,10200000.0,3,5614.0
402,Ambalipura,2750.0,4.0,14200000.0,4,5164.0
403,Ambalipura,1303.0,2.0,8000000.0,2,6140.0
404,Ambalipura,1607.0,2.0,11200000.0,3,6970.0
405,Ambalipura,770.0,1.0,4382000.0,1,5691.0
406,Ambalipura,1700.0,2.0,7600000.0,2,4471.0
407,Ambalipura,1060.0,2.0,5850000.0,2,5519.0
408,Ambalipura,1650.0,3.0,10000000.0,3,6061.0
409,Ambalipura,1607.0,2.0,11200000.0,3,6970.0
410,Ambalipura,1198.0,2.0,8000000.0,2,6678.0
411,Ambedkar Nagar,1935.0,4.0,13000000.0,3,6719.0
412,Ambedkar Nagar,1424.0,2.0,9000000.0,2,6321.0
413,Ambedkar Nagar,2225.0,4.0,16900000.0,3,7596.0
414,Ambedkar Nagar,1862.0,3.0,12000000.0,3,6445.0
415,Ambedkar Nagar,1850.0,4.0,13900000.0,3,7514.0
416,Ambedkar Nagar,1936.0,4.0,12600000.0,3,6509.0
417,Ambedkar Nagar,1862.0,3.0,11900000.0,3,6391.0
418,Ambedkar Nagar,1424.0,2.0,9000000.0,2,6321.0
419,Ambedkar Nagar,2150.0,4.0,12500000.0,3,5814.0
420,Ambedkar Nagar,3530.0,4.0,29000000.0,4,8216.0
421,Ambedkar Nagar,1856.0,3.0,12000000.0,3,6466.0
422,Ambedkar Nagar,1852.0,3.0,13000000.0,3,7020.0
423,Ambedkar Nagar,1850.0,4.0,12000000.0,3,6487.0
424,Ambedkar Nagar,1367.0,2.0,8600000.0,2,6292.0
425,Ambedkar Nagar,3565.0,4.0,25500000.0,4,7153.0
426,Ambedkar Nagar,1409.0,2.0,9500000.0,2,6743.0
427,Ambedkar Nagar,1950.0,4.0,12000000.0,3,6154.0
428,Ambedkar Nagar,1921.0,4.0,12900000.0,3,6716.0
429,Ambedkar Nagar,1920.0,4.0,12100000.0,3,6303.0
430,Ambedkar Nagar,1935.0,4.0,12500000.0,3,6460.0
431,Ambedkar Nagar,1852.0,4.0,12200000.0,3,6588.0
432,Ambedkar Nagar,1950.0,4.0,12000000.0,3,6154.0
433,Ambedkar Nagar,1852.0,3.0,12500000.0,3,6750.0
434,Ambedkar Nagar,1850.0,4.0,12100000.0,3,6541.0
435,Ambedkar Nagar,1425.0,2.0,9400000.0,2,6597.0
436,Ambedkar Nagar,2395.0,4.0,15000000.0,3,6264.0
437,Amruthahalli,900.0,2.0,4000000.0,2,4445.0
438,Amruthahalli,1200.0,2.0,5500000.0,2,4584.0
439,Amruthahalli,1900.0,3.0,13500000.0,3,7106.0
440,Amruthahalli,924.0,2.0,4500000.0,2,4871.0
441,Amruthahalli,900.0,2.0,6000000.0,2,6667.0
442,Amruthahalli,1100.0,2.0,4500000.0,2,4091.0
443,Amruthahalli,1200.0,2.0,5500000.0,2,4584.0
444,Amruthahalli,1350.0,2.0,6300000.0,3,4667.0
445,Amruthahalli,1605.0,3.0,6500000.0,3,4050.0
446,Amruthahalli,1700.0,3.0,7700000.0,3,4530.0
447,Amruthahalli,1450.0,2.0,8500000.0,3,5863.0
448,Amruthahalli,1200.0,2.0,5500000.0,2,4584.0
449,Amruthahalli,1250.0,2.0,7900000.0,2,6320.0
450,Amruthahalli,1190.0,2.0,5000000.0,2,4202.0
451,Amruthahalli,1202.0,2.0,6500000.0,2,5408.0
452,Amruthahalli,1340.0,2.0,7500000.0,2,5598.0
453,Amruthahalli,2650.0,4.0,17500000.0,3,6604.0
454,Amruthahalli,1450.0,2.0,9000000.0,3,6207.0
455,Amruthahalli,1025.0,2.0,4200000.0,2,4098.0
456,Amruthahalli,485.0,1.0,1950000.0,1,4021.0
457,Anandapura,1167.0,2.0,4376000.0,2,3750.0
458,Anandapura,1000.0,2.0,5500000.0,2,5500.0
459,Anandapura,1141.0,2.0,4279000.0,2,3751.0
460,Anandapura,1576.0,3.0,5910000.0,3,3750.0
461,Anandapura,1200.0,2.0,6700000.0,2,5584.0
462,Anandapura,1200.0,2.0,5800000.0,2,4834.0
463,Anandapura,1151.0,2.0,4310000.0,2,3745.0
464,Anandapura,1141.0,2.0,4275000.0,2,3747.0
465,Anandapura,900.0,2.0,4800000.0,2,5334.0
466,Anandapura,1749.0,4.0,9000000.0,4,5146.0
467,Anandapura,1151.0,2.0,4290000.0,2,3728.0
468,Anandapura,1576.0,3.0,5800000.0,3,3681.0
469,Anandapura,1250.0,2.0,4500000.0,2,3600.0
470,Anandapura,875.0,2.0,5700000.0,2,6515.0
471,Anandapura,1151.0,2.0,4316000.0,2,3750.0
472,Anandapura,1200.0,2.0,5800000.0,2,4834.0
473,Anandapura,1200.0,2.0,6600000.0,3,5500.0
474,Anandapura,1415.0,2.0,7400000.0,3,5230.0
475,Anandapura,1200.0,2.0,5000000.0,2,4167.0
476,Anandapura,1141.0,2.0,5000000.0,2,4383.0
477,Anandapura,1576.0,3.0,5870000.0,3,3725.0
478,Ananth Nagar,500.0,1.0,1400000.0,1,2800.0
479,Ananth Nagar,1100.0,2.0,3150000.0,2,2864.0
480,Ananth Nagar,982.0,2.0,2455000.0,2,2500.0
481,Ananth Nagar,500.0,2.0,1400000.0,1,2800.0
482,Ananth Nagar,900.0,2.0,2250000.0,2,2500.0
483,Ananth Nagar,908.0,2.0,2600000.0,2,2864.0
484,Ananth Nagar,870.0,2.0,3600000.0,2,4138.0
485,Ananth Nagar,937.0,2.0,3500000.0,2,3736.0
486,Ananth Nagar,960.0,2.0,3700000.0,2,3855.0
487,Ananth Nagar,500.0,1.0,1400000.0,1,2800.0
488,Ananth Nagar,1000.0,2.0,2970000.0,2,2970.0
489,Ananth Nagar,850.0,2.0,2599000.0,2,3058.0
490,Ananth Nagar,902.0,2.0,2526000.0,2,2801.0
491,Ananth Nagar,1470.0,3.0,5400000.0,3,3674.0
492,Ananth Nagar,810.0,2.0,2550000.0,2,3149.0
493,Ananth Nagar,890.0,2.0,2700000.0,2,3034.0
494,Ananth Nagar,1200.0,2.0,3600000.0,2,3000.0
495,Ananth Nagar,1319.0,3.0,3775000.0,3,2863.0
496,Ananth Nagar,1319.0,3.0,4200000.0,3,3185.0
497,Ananth Nagar,1000.0,2.0,2500000.0,2,2500.0
498,Ananth Nagar,902.0,2.0,2500000.0,2,2772.0
499,Ananth Nagar,930.0,2.0,2599000.0,2,2795.0
500,Ananth Nagar,1074.0,2.0,2685000.0,2,2500.0
501,Ananth Nagar,500.0,1.0,1400000.0,1,2800.0
502,Ananth Nagar,1010.0,2.0,3800000.0,2,3763.0
503,Ananth Nagar,992.0,2.0,2480000.0,2,2500.0
504,Anekal,1200.0,1.0,3600000.0,2,3000.0
505,Anekal,656.0,2.0,2200000.0,2,3354.0
506,Anekal,620.0,2.0,2200000.0,2,3549.0
507,Anekal,600.0,1.0,1650000.0,1,2750.0
508,Anekal,925.0,2.0,4000000.0,2,4325.0
509,Anekal,530.0,1.0,1800000.0,1,3397.0
510,Anekal,1800.0,3.0,6800000.0,3,3778.0
511,Anekal,1200.0,1.0,3600000.0,2,3000.0
512,Anekal,1035.0,2.0,3829999.9999999995,2,3701.0
513,Anekal,888.0,2.0,3400000.0,2,3829.0
514,Anekal,1200.0,2.0,3610000.0,2,3009.0
515,Anekal,700.0,1.0,1939999.9999999998,2,2772.0
516,Anekal,1200.0,1.0,3600000.0,2,3000.0
517,Anekal,1200.0,2.0,3600000.0,4,3000.0
518,Anekal,766.0,2.0,2800000.0,2,3656.0
519,Anekal,967.0,2.0,4500000.0,3,4654.0
520,Anekal,620.0,1.0,2350000.0,2,3791.0
521,Anekal,1150.0,3.0,4500000.0,3,3914.0
522,Anekal,1200.0,1.0,3600000.0,2,3000.0
523,Anekal,1200.0,1.0,3600000.0,2,3000.0
524,Anekal,400.0,1.0,1150000.0,1,2875.0
525,Anekal,456.0,1.0,1500000.0,1,3290.0
526,Anekal,1200.0,1.0,3600000.0,2,3000.0
527,Anekal,1200.0,1.0,3600000.0,2,3000.0
528,Anekal,2400.0,4.0,9500000.0,3,3959.0
529,Anekal,1200.0,2.0,3610000.0,2,3009.0
530,Anekal,1200.0,2.0,3610000.0,2,3009.0
531,Anekal,680.0,1.0,2100000.0,2,3089.0
532,Anekal,420.0,1.0,1250000.0,1,2977.0
533,Anekal,614.0,1.0,2800000.0,2,4561.0
534,Anekal,1140.0,2.0,5200000.0,2,4562.0
535,Anekal,625.0,1.0,2500000.0,2,4000.0
536,Anjanapura,1850.0,4.0,8600000.0,4,4649.0
537,Anjanapura,1070.0,2.0,3900000.0,2,3645.0
538,Anjanapura,1500.0,3.0,12100000.0,3,8067.0
539,Anjanapura,1070.0,2.0,3700000.0,2,3458.0
540,Anjanapura,950.0,2.0,4000000.0,2,4211.0
541,Anjanapura,1280.0,2.0,4500000.0,3,3516.0
542,Anjanapura,710.0,2.0,2500000.0,2,3522.0
543,Anjanapura,1347.0,2.0,3772000.0,3,2801.0
544,Anjanapura,950.0,2.0,3200000.0,2,3369.0
545,Anjanapura,1800.0,4.0,5500000.0,4,3056.0
546,Anjanapura,1843.0,3.0,8754000.0,3,4750.0
547,Anjanapura,1076.0,2.0,3013000.0,2,2801.0
548,Anjanapura,950.0,2.0,3000000.0,2,3158.0
549,Ardendale,1750.0,3.0,10000000.0,3,5715.0
550,Ardendale,3198.0,4.0,20000000.0,4,6254.0
551,Ardendale,2422.0,4.0,16000000.0,4,6607.0
552,Ardendale,1750.0,3.0,10000000.0,3,5715.0
553,Ardendale,3200.0,4.0,20500000.0,4,6407.0
554,Ardendale,1728.0,3.0,9500000.0,3,5498.0
555,Ardendale,2062.0,3.0,14000000.0,4,6790.0
556,Ardendale,1732.46,3.0,9200000.0,3,5311.0
557,Ardendale,2062.0,3.0,15000000.0,4,7275.0
558,Ardendale,2800.0,4.0,14000000.0,4,5000.0
559,Ardendale,1224.0,2.0,7000000.0,2,5719.0
560,Ardendale,1777.26,3.0,10500000.0,3,5908.0
561,Ardendale,1650.0,3.0,8200000.0,3,4970.0
562,Ardendale,2062.0,3.0,14000000.0,4,6790.0
563,Ardendale,1650.0,3.0,8200000.0,3,4970.0
564,Ardendale,1224.0,2.0,6700000.0,2,5474.0
565,Ardendale,1723.0,3.0,9500000.0,3,5514.0
566,Ardendale,1777.26,3.0,8900000.0,3,5008.0
567,Ardendale,1777.26,3.0,9200000.0,3,5177.0
568,Arekere,1222.0,2.0,4500000.0,2,3683.0
569,Arekere,2060.0,3.0,14000000.0,3,6797.0
570,Arekere,920.0,2.0,4000000.0,2,4348.0
571,Arekere,1740.0,2.0,9500000.0,3,5460.0
572,Arekere,1190.0,2.0,5500000.0,2,4622.0
573,Arekere,600.0,1.0,2800000.0,1,4667.0
574,Arekere,2072.0,3.0,10800000.0,3,5213.0
575,Arekere,1100.0,2.0,5500000.0,2,5000.0
576,Arekere,1445.0,2.0,12500000.0,3,8651.0
577,Arekere,900.0,2.0,5000000.0,2,5556.0
578,Arekere,2060.0,3.0,15000000.0,3,7282.0
579,Arekere,2710.0,6.0,14200000.0,4,5240.0
580,Arekere,2400.0,3.0,18000000.0,3,7500.0
581,Arekere,1240.0,2.0,6000000.0,2,4839.0
582,Arekere,900.0,2.0,4450000.0,2,4945.0
583,Attibele,450.0,1.0,1100000.0,1,2445.0
584,Attibele,1600.0,4.0,5280000.0,4,3300.0
585,Attibele,656.0,2.0,2500000.0,2,3811.0
586,Attibele,400.0,1.0,1100000.0,1,2750.0
587,Attibele,400.0,1.0,1200000.0,1,3000.0
588,Attibele,400.0,1.0,1400000.0,1,3500.0
589,Attibele,500.0,1.0,1700000.0,1,3400.0
590,Attibele,2168.0,4.0,9500000.0,4,4382.0
591,Attibele,395.0,1.0,1025000.0,1,2595.0
592,Attibele,420.0,1.0,1700000.0,1,4048.0
593,Attibele,1639.0,2.0,4097999.9999999995,3,2501.0
594,Attibele,418.0,1.0,1200000.0,1,2871.0
595,Attibele,1200.0,2.0,4200000.0,2,3500.0
596,Attibele,400.0,1.0,1000000.0,1,2500.0
597,Attibele,695.0,1.0,2500000.0,2,3598.0
598,Attibele,850.0,1.0,2500000.0,2,2942.0
599,Attibele,2400.0,3.0,12000000.0,3,5000.0
600,Attibele,450.0,1.0,1250000.0,1,2778.0
601,Attibele,995.0,1.0,2488000.0,2,2501.0
602,Attibele,900.0,1.0,2500000.0,2,2778.0
603,Attibele,1174.0,2.0,2935000.0,2,2500.0
604,Attibele,782.0,1.0,1955000.0,1,2500.0
605,Attibele,1175.0,2.0,2938000.0,2,2501.0
606,Attibele,656.0,2.0,2500000.0,2,3811.0
607,Attibele,400.0,1.0,1150000.0,1,2875.0
608,Attibele,460.0,1.0,1300000.0,1,2827.0
609,Attibele,418.0,2.0,1150000.0,1,2752.0
610,Attibele,1000.0,2.0,4200000.0,2,4200.0
611,Attibele,550.0,1.0,1150000.0,1,2091.0
612,Attibele,996.0,2.0,2490000.0,2,2500.0
613,Attibele,410.0,1.0,1000000.0,1,2440.0
614,Attibele,1700.0,3.0,6500000.0,3,3824.0
615,Attibele,400.0,1.0,1025000.0,1,2563.0
616,Attibele,656.0,2.0,2500000.0,2,3811.0
617,Attibele,1500.0,3.0,9000000.0,3,6000.0
618,Attibele,520.0,1.0,1500000.0,1,2885.0
619,BEML Layout,1060.0,2.0,5500000.0,2,5189.0
620,BEML Layout,2000.0,3.0,8500000.0,3,4250.0
621,BEML Layout,999.0,2.0,4500000.0,2,4505.0
622,BEML Layout,1196.0,3.0,15000000.0,4,12542.0
623,BEML Layout,2400.0,4.0,22500000.0,5,9375.0
624,BEML Layout,2000.0,2.0,8500000.0,3,4250.0
625,BEML Layout,1194.0,2.0,6500000.0,2,5444.0
626,BEML Layout,1200.0,2.0,6700000.0,2,5584.0
627,BEML Layout,2400.0,2.0,22800000.0,2,9500.0
628,BEML Layout,2000.0,3.0,8500000.0,3,4250.0
629,BEML Layout,2000.0,3.0,8500000.0,3,4250.0
630,BEML Layout,1194.0,2.0,6500000.0,2,5444.0
631,BTM 2nd Stage,1260.0,5.0,18500000.0,3,14683.0
632,BTM 2nd Stage,950.0,2.0,5200000.0,2,5474.0
633,BTM 2nd Stage,1850.0,3.0,17000000.0,3,9190.0
634,BTM 2nd Stage,1200.0,2.0,8000000.0,2,6667.0
635,BTM 2nd Stage,1274.0,2.0,7000000.0,2,5495.0
636,BTM 2nd Stage,1250.0,3.0,5000000.0,3,4000.0
637,BTM 2nd Stage,1070.0,2.0,4800000.0,2,4486.0
638,BTM 2nd Stage,1280.0,2.0,8000000.0,2,6250.0
639,BTM 2nd Stage,1100.0,2.0,7000000.0,2,6364.0
640,BTM 2nd Stage,1000.0,2.0,5800000.0,2,5800.0
641,BTM 2nd Stage,2990.0,5.0,41600000.0,5,13914.0
642,BTM 2nd Stage,1265.0,2.0,5500000.0,2,4348.0
643,BTM 2nd Stage,2200.0,3.0,22000000.0,3,10000.0
644,BTM 2nd Stage,2780.0,4.0,32500000.0,3,11691.0
645,BTM 2nd Stage,2400.0,2.0,36000000.0,3,15000.0
646,BTM 2nd Stage,965.0,2.0,5600000.0,2,5804.0
647,BTM 2nd Stage,1147.0,2.0,7500000.0,2,6539.0
648,BTM 2nd Stage,1750.0,3.0,17200000.0,3,9829.0
649,BTM 2nd Stage,1400.0,2.0,9000000.0,2,6429.0
650,BTM 2nd Stage,1200.0,2.0,7000000.0,2,5834.0
651,BTM 2nd Stage,1100.0,2.0,4700000.0,2,4273.0
652,BTM 2nd Stage,930.0,2.0,4600000.0,2,4947.0
653,BTM 2nd Stage,1265.0,2.0,5500000.0,3,4348.0
654,BTM 2nd Stage,2500.0,3.0,34500000.0,3,13800.0
655,BTM Layout,1150.0,2.0,6300000.0,2,5479.0
656,BTM Layout,3300.0,6.0,16500000.0,6,5000.0
657,BTM Layout,1450.0,2.0,8100000.0,3,5587.0
658,BTM Layout,1776.0,2.0,7500000.0,3,4223.0
659,BTM Layout,1458.0,3.0,7900000.0,3,5419.0
660,BTM Layout,935.0,2.0,5150000.0,2,5509.0
661,BTM Layout,1020.0,2.0,4650000.0,2,4559.0
662,BTM Layout,1600.0,3.0,11200000.0,3,7000.0
663,BTM Layout,1300.0,2.0,7500000.0,3,5770.0
664,BTM Layout,1540.0,2.0,7800000.0,3,5065.0
665,BTM Layout,450.0,1.0,2000000.0,1,4445.0
666,BTM Layout,2400.0,3.0,22000000.0,3,9167.0
667,BTM Layout,1196.0,2.0,5681000.0,2,4750.0
668,BTM Layout,1470.0,2.0,9900000.0,3,6735.0
669,Babusapalaya,1358.0,2.0,4340000.0,3,3196.0
670,Babusapalaya,1213.0,2.0,4139000.0,3,3413.0
671,Babusapalaya,1611.0,2.0,6600000.0,3,4097.0
672,Babusapalaya,1167.0,2.0,3997999.9999999995,3,3426.0
673,Babusapalaya,1675.0,3.0,7500000.0,3,4478.0
674,Babusapalaya,1141.0,2.0,4600000.0,2,4032.0
675,Babusapalaya,1084.0,2.0,5800000.0,2,5351.0
676,Babusapalaya,1500.0,2.0,5700000.0,2,3800.0
677,Babusapalaya,1453.0,2.0,4359000.0,3,3000.0
678,Babusapalaya,1050.0,2.0,4500000.0,2,4286.0
679,Babusapalaya,1141.0,2.0,4590000.0,2,4023.0
680,Babusapalaya,1358.0,2.0,4310000.0,3,3174.0
681,Babusapalaya,1230.0,3.0,5300000.0,3,4309.0
682,Babusapalaya,1105.0,2.0,4000000.0,2,3620.0
683,Babusapalaya,1410.0,2.0,6500000.0,3,4610.0
684,Babusapalaya,1305.0,2.0,7000000.0,2,5364.0
685,Babusapalaya,1450.0,2.0,5599000.0,2,3862.0
686,Babusapalaya,1100.0,2.0,3800000.0,2,3455.0
687,Babusapalaya,1213.0,2.0,3636999.9999999995,3,2999.0
688,Babusapalaya,1061.0,2.0,3384000.0000000005,2,3190.0
689,Babusapalaya,1061.0,2.0,3895000.0000000005,2,3672.0
690,Babusapalaya,1061.0,2.0,3400000.0,2,3205.0
691,Babusapalaya,1245.0,2.0,5800000.0,2,4659.0
692,Balagere,1210.0,2.0,8090000.000000001,2,6686.0
693,Balagere,1210.0,2.0,7200000.0,2,5951.0
694,Balagere,1205.0,2.0,7850000.0,2,6515.0
695,Balagere,790.5,1.0,4190000.0,1,5301.0
696,Balagere,1145.0,2.0,6500000.0,2,5677.0
697,Balagere,1012.0,2.0,5459000.0,2,5395.0
698,Balagere,1020.07,2.0,6838000.0,2,6704.0
699,Balagere,1205.47,2.0,8100000.0,2,6720.0
700,Balagere,1007.0,2.0,6500000.0,2,6455.0
701,Balagere,1205.0,2.0,7000000.0,2,5810.0
702,Balagere,1210.0,2.0,7400000.0,2,6116.0
703,Balagere,1210.0,2.0,8300000.0,2,6860.0
704,Balagere,675.0,1.0,4500000.0,1,6667.0
705,Balagere,656.0,1.0,4300000.0,1,6555.0
706,Balagere,1012.0,2.0,5459000.0,2,5395.0
707,Balagere,1012.0,2.0,6400000.0,2,6325.0
708,Balagere,1007.0,2.0,6200000.0,2,6157.0
709,Balagere,1007.0,2.0,6700000.0,2,6654.0
710,Balagere,1007.0,2.0,6600000.0,2,6555.0
711,Balagere,1205.0,2.0,6386000.0,2,5300.0
712,Balagere,1012.0,2.0,5358000.0,2,5295.0
713,Balagere,645.0,1.0,3418000.0,1,5300.0
714,Balagere,1007.0,2.0,5300000.0,2,5264.0
715,Balagere,1210.0,2.0,6900000.0,2,5703.0
716,Balagere,790.5,1.0,4229500.0,1,5351.0
717,Balagere,1012.0,2.0,6500000.0,2,6423.0
718,Balagere,656.0,1.0,3877000.0000000005,1,5911.0
719,Balagere,645.0,1.0,3900000.0,1,6047.0
720,Balagere,645.0,1.0,4100000.0,1,6357.0
721,Balagere,1210.0,2.0,8200000.0,2,6777.0
722,Balagere,656.0,1.0,3477000.0000000005,1,5301.0
723,Balagere,1205.0,2.0,7387000.0,2,6131.0
724,Balagere,1012.0,2.0,7000000.0,2,6917.0
725,Balagere,1007.0,2.0,6800000.0,2,6753.0
726,Balagere,1205.0,2.0,6700000.0,2,5561.0
727,Balagere,1205.0,2.0,7900000.0,2,6557.0
728,Balagere,1012.0,2.0,6800000.0,2,6720.0
729,Banashankari,1200.0,2.0,4200000.0,3,3500.0
730,Banashankari,1077.0,2.0,3764000.0,2,3495.0
731,Banashankari,1470.0,2.0,8864000.0,3,6030.0
732,Banashankari,1300.0,2.0,7500000.0,3,5770.0
733,Banashankari,1800.0,3.0,11500000.0,3,6389.0
734,Banashankari,1125.0,2.0,6300000.0,2,5600.0
735,Banashankari,1340.0,2.0,5360000.0,3,4000.0
736,Banashankari,1310.0,2.0,8000000.0,2,6107.0
737,Banashankari,2600.0,4.0,13500000.0,3,5193.0
738,Banashankari,1900.0,2.0,17000000.0,3,8948.0
739,Banashankari,1260.0,2.0,7500000.0,2,5953.0
740,Banashankari,1170.0,2.0,4679000.0,2,4000.0
741,Banashankari,2500.0,4.0,9500000.0,4,3800.0
742,Banashankari,1350.0,2.0,8300000.0,3,6149.0
743,Banashankari,1425.0,3.0,4988000.0,3,3501.0
744,Banashankari,1330.0,2.0,7800000.0,2,5865.0
745,Banashankari,1400.0,2.0,7800000.0,3,5572.0
746,Banashankari,1700.0,3.0,12500000.0,3,7353.0
747,Banashankari,1020.0,2.0,4079000.0,2,4000.0
748,Banashankari,1600.0,2.0,6398000.0,2,3999.0
749,Banashankari,1041.0,2.0,3644000.0,2,3501.0
750,Banashankari,2400.0,1.0,20000000.0,1,8334.0
751,Banashankari,1390.0,2.0,8600000.0,2,6188.0
752,Banashankari,1460.0,2.0,7000000.0,2,4795.0
753,Banashankari,1200.0,2.0,6000000.0,2,5000.0
754,Banashankari,1290.0,2.0,8000000.0,2,6202.0
755,Banashankari,2582.0,5.0,25000000.0,3,9683.0
756,Banashankari,1186.0,2.0,6500000.0,2,5481.0
757,Banashankari,1650.0,3.0,10100000.0,3,6122.0
758,Banashankari,1300.0,2.0,5500000.0,3,4231.0
759,Banashankari,1181.0,2.0,7500000.0,2,6351.0
760,Banashankari,1105.0,2.0,9000000.0,2,8145.0
761,Banashankari,720.0,1.0,6000000.0,1,8334.0
762,Banashankari,1040.0,2.0,4500000.0,2,4327.0
763,Banashankari,1330.0,2.0,7700000.0,2,5790.0
764,Banashankari,1200.0,2.0,4900000.0,2,4084.0
765,Banashankari,1185.0,2.0,6700000.0,2,5655.0
766,Banashankari,1000.0,2.0,5000000.0,2,5000.0
767,Banashankari,1650.0,3.0,9075000.0,3,5500.0
768,Banashankari,1650.0,3.0,10100000.0,3,6122.0
769,Banashankari,1310.0,2.0,8043000.000000001,2,6140.0
770,Banashankari,600.0,1.0,2700000.0,2,4500.0
771,Banashankari,1430.0,2.0,8780000.0,2,6140.0
772,Banashankari,1020.0,2.0,4283000.0,2,4200.0
773,Banashankari,1372.0,2.0,4802000.0,3,3500.0
774,Banashankari,1540.0,3.0,8000000.0,3,5195.0
775,Banashankari,1195.0,2.0,3584000.0000000005,2,3000.0
776,Banashankari,1683.0,3.0,11500000.0,3,6834.0
777,Banashankari,1800.0,3.0,12500000.0,3,6945.0
778,Banashankari,1175.0,2.0,4113000.0000000005,2,3501.0
779,Banashankari,1750.0,2.0,8900000.0,3,5086.0
780,Banashankari,1800.0,3.0,17500000.0,3,9723.0
781,Banashankari,1450.0,2.0,5075000.0,2,3500.0
782,Banashankari,1770.0,3.0,10800000.0,3,6102.0
783,Banashankari,1800.0,3.0,12500000.0,3,6945.0
784,Banashankari,1200.0,2.0,4200000.0,3,3500.0
785,Banashankari,1886.0,3.0,20500000.0,3,10870.0
786,Banashankari,1420.0,3.0,6600000.0,3,4648.0
787,Banashankari,1200.0,3.0,7452000.0,3,6210.0
788,Banashankari,1100.0,2.0,6300000.0,2,5728.0
789,Banashankari,1020.0,2.0,4079000.0,2,4000.0
790,Banashankari,1260.0,2.0,7500000.0,2,5953.0
791,Banashankari,1040.0,2.0,10900000.0,3,10481.0
792,Banashankari,1340.0,2.0,5360000.0,3,4000.0
793,Banashankari,1426.0,3.0,8500000.0,3,5961.0
794,Banashankari Stage II,1700.0,2.0,15000000.0,2,8824.0
795,Banashankari Stage II,1200.0,2.0,15000000.0,4,12500.0
796,Banashankari Stage II,1500.0,2.0,12000000.0,3,8000.0
797,Banashankari Stage II,2400.0,3.0,51000000.0,5,21250.0
798,Banashankari Stage II,500.0,2.0,5500000.0,2,11000.0
799,Banashankari Stage II,1050.0,3.0,12500000.0,4,11905.0
800,Banashankari Stage II,1240.0,2.0,5952000.0,3,4800.0
801,Banashankari Stage II,1250.0,2.0,11000000.0,2,8800.0
802,Banashankari Stage II,1260.0,2.0,9500000.0,3,7540.0
803,Banashankari Stage II,2400.0,2.0,30000000.0,3,12500.0
804,Banashankari Stage II,1400.0,2.0,10000000.0,2,7143.0
805,Banashankari Stage II,2800.0,3.0,42500000.0,5,15179.0
806,Banashankari Stage II,3000.0,3.0,45000000.0,3,15000.0
807,Banashankari Stage II,1200.0,2.0,19800000.0,3,16500.0
808,Banashankari Stage II,1245.0,2.0,12500000.0,2,10041.0
809,Banashankari Stage III,1305.0,2.0,5870000.0,3,4499.0
810,Banashankari Stage III,1145.0,2.0,5840000.0,2,5101.0
811,Banashankari Stage III,1650.0,3.0,11800000.0,3,7152.0
812,Banashankari Stage III,2400.0,4.0,24000000.0,4,10000.0
813,Banashankari Stage III,1350.0,2.0,6800000.0,3,5038.0
814,Banashankari Stage III,2000.0,4.0,10000000.0,4,5000.0
815,Banashankari Stage III,1305.0,2.0,5900000.0,3,4522.0
816,Banashankari Stage III,1305.0,2.0,6000000.0,3,4598.0
817,Banashankari Stage III,1200.0,2.0,4200000.0,2,3500.0
818,Banashankari Stage III,1305.0,2.0,5900000.0,3,4522.0
819,Banashankari Stage III,1480.0,3.0,7548000.0,3,5100.0
820,Banashankari Stage III,1305.0,2.0,5900000.0,3,4522.0
821,Banashankari Stage III,1304.0,2.0,11100000.0,2,8513.0
822,Banashankari Stage III,1200.0,6.0,17000000.0,4,14167.0
823,Banashankari Stage III,1050.0,3.0,14700000.0,4,14000.0
824,Banashankari Stage III,1000.0,2.0,12000000.0,3,12000.0
825,Banashankari Stage III,3000.0,6.0,15000000.0,6,5000.0
826,Banashankari Stage III,1085.0,2.0,5000000.0,2,4609.0
827,Banashankari Stage III,1500.0,2.0,10000000.0,3,6667.0
828,Banashankari Stage III,1560.0,9.0,20000000.0,9,12821.0
829,Banashankari Stage III,1350.0,1.0,14500000.0,1,10741.0
830,Banashankari Stage III,2100.0,3.0,14700000.0,4,7000.0
831,Banashankari Stage III,1420.0,2.0,9500000.0,3,6691.0
832,Banashankari Stage VI,1177.5,2.0,5993500.0,2,5091.0
833,Banashankari Stage VI,4800.0,4.0,19000000.0,4,3959.0
834,Banashankari Stage VI,2200.0,4.0,19500000.0,4,8864.0
835,Banashankari Stage VI,1160.0,2.0,5900000.0,2,5087.0
836,Banashankari Stage VI,1180.0,2.0,5947000.0,2,5040.0
837,Banashankari Stage VI,1423.0,2.0,7173000.0,3,5041.0
838,Banashankari Stage VI,1392.0,3.0,6945999.999999999,3,4990.0
839,Banashankari Stage VI,1410.5,2.0,7038500.000000001,3,4991.0
840,Banashankari Stage VI,4800.0,3.0,20000000.0,4,4167.0
841,Banaswadi,1184.0,2.0,5300000.0,2,4477.0
